Source,Target,Type,Id,Label,Weight
6420,3816,Undirected,14380,,1
3850,3818,Undirected,14381,,1
4491,3818,Undirected,14382,,2
4655,3818,Undirected,14383,,2
5209,3818,Undirected,14384,,2
5225,3818,Undirected,14385,,2
5227,3818,Undirected,14386,,1
6925,3818,Undirected,14387,,1
7300,3818,Undirected,14388,,1
3820,3819,Undirected,14389,,1
4957,3819,Undirected,14390,,1
4958,3819,Undirected,14391,,1
5791,3820,Undirected,14392,,1
6242,3821,Undirected,14393,,1
6840,3821,Undirected,14394,,1
6846,3821,Undirected,14395,,2
3824,3823,Undirected,14396,,1
3825,3825,Undirected,14397,,1
3826,3825,Undirected,14398,,1
3949,3826,Undirected,14399,,1
6241,3826,Undirected,14400,,1
6402,3826,Undirected,14401,,1
6628,3826,Undirected,14402,,1
5774,3834,Undirected,14403,,1
5831,3834,Undirected,14404,,1
5832,3834,Undirected,14405,,1
5906,3834,Undirected,14406,,1
6033,3834,Undirected,14407,,2
6599,3834,Undirected,14408,,1
6930,3834,Undirected,14409,,2
7053,3834,Undirected,14410,,2
7359,3834,Undirected,14411,,1
3837,3837,Undirected,14412,,1
3838,3838,Undirected,14413,,1
5049,3838,Undirected,14414,,2
5894,3839,Undirected,14415,,1
5895,3839,Undirected,14416,,1
6048,3839,Undirected,14417,,2
6410,3839,Undirected,14418,,1
6468,3839,Undirected,14419,,2
6511,3839,Undirected,14420,,1
6558,3839,Undirected,14421,,1
6576,3839,Undirected,14422,,2
6610,3839,Undirected,14423,,1
7433,3841,Undirected,14424,,1
4105,3842,Undirected,14425,,1
4003,3843,Undirected,14426,,1
5658,3843,Undirected,14427,,1
5926,3843,Undirected,14428,,1
6558,3843,Undirected,14429,,1
6820,3843,Undirected,14430,,1
7077,3843,Undirected,14431,,1
7078,3843,Undirected,14432,,2
3846,3846,Undirected,14433,,2
6009,3848,Undirected,14434,,1
6177,3852,Undirected,14435,,1
6315,3852,Undirected,14436,,3
6532,3852,Undirected,14437,,1
4480,3858,Undirected,14438,,2
5248,3858,Undirected,14439,,2
3859,3859,Undirected,14440,,2
5293,3861,Undirected,14441,,1
4873,3863,Undirected,14442,,2
4699,3864,Undirected,14443,,1
3868,3868,Undirected,14444,,1
4755,3869,Undirected,14445,,1
6413,3869,Undirected,14446,,4
3870,3870,Undirected,14447,,2
3871,3870,Undirected,14448,,1
3926,3870,Undirected,14449,,1
4627,3870,Undirected,14450,,1
4825,3870,Undirected,14451,,1
5036,3870,Undirected,14452,,1
5079,3870,Undirected,14453,,1
5080,3870,Undirected,14454,,2
5365,3870,Undirected,14455,,2
5489,3870,Undirected,14456,,1
5629,3870,Undirected,14457,,1
6955,3870,Undirected,14458,,1
6956,3870,Undirected,14459,,1
6957,3870,Undirected,14460,,1
5677,3871,Undirected,14461,,1
3872,3872,Undirected,14462,,1
4799,3872,Undirected,14463,,3
5023,3872,Undirected,14464,,1
7433,3872,Undirected,14465,,2
3878,3878,Undirected,14466,,1
3884,3881,Undirected,14467,,1
3882,3882,Undirected,14468,,1
3883,3882,Undirected,14469,,2
3884,3882,Undirected,14470,,1
4534,3883,Undirected,14471,,1
4696,3883,Undirected,14472,,1
3885,3885,Undirected,14473,,3
4411,3885,Undirected,14474,,4
5029,3885,Undirected,14475,,1
5030,3885,Undirected,14476,,1
5769,3885,Undirected,14477,,7
5770,3885,Undirected,14478,,1
5914,3885,Undirected,14479,,4
6452,3885,Undirected,14480,,4
6851,3885,Undirected,14481,,5
6861,3885,Undirected,14482,,4
4934,3886,Undirected,14483,,1
5718,3886,Undirected,14484,,2
3887,3887,Undirected,14485,,3
3889,3887,Undirected,14486,,1
4823,3893,Undirected,14487,,1
4928,3893,Undirected,14488,,1
4929,3893,Undirected,14489,,1
3898,3898,Undirected,14490,,1
3918,3898,Undirected,14491,,2
6986,3898,Undirected,14492,,4
7300,3898,Undirected,14493,,1
3901,3900,Undirected,14494,,1
6290,3900,Undirected,14495,,1
6461,3900,Undirected,14496,,1
4577,3902,Undirected,14497,,1
5343,3902,Undirected,14498,,4
5712,3902,Undirected,14499,,1
5809,3902,Undirected,14500,,1
5915,3902,Undirected,14501,,1
6334,3902,Undirected,14502,,4
3905,3905,Undirected,14503,,1
6053,3908,Undirected,14504,,1
6816,3908,Undirected,14505,,3
3911,3911,Undirected,14506,,3
4299,3911,Undirected,14507,,1
3912,3912,Undirected,14508,,1
3933,3912,Undirected,14509,,2
3934,3912,Undirected,14510,,1
4014,3912,Undirected,14511,,3
4852,3912,Undirected,14512,,1
5414,3912,Undirected,14513,,2
5415,3912,Undirected,14514,,1
5932,3912,Undirected,14515,,5
3915,3915,Undirected,14516,,1
4516,3915,Undirected,14517,,5
4672,3915,Undirected,14518,,2
4824,3918,Undirected,14519,,2
3919,3919,Undirected,14520,,2
4755,3919,Undirected,14521,,3
4789,3921,Undirected,14522,,1
4926,3921,Undirected,14523,,1
4927,3921,Undirected,14524,,1
5998,3921,Undirected,14525,,1
6906,3921,Undirected,14526,,2
3922,3922,Undirected,14527,,1
6906,3922,Undirected,14528,,2
4086,3923,Undirected,14529,,2
4245,3923,Undirected,14530,,1
4462,3923,Undirected,14531,,2
5068,3923,Undirected,14532,,1
5774,3926,Undirected,14533,,1
5775,3926,Undirected,14534,,2
6817,3926,Undirected,14535,,1
3928,3927,Undirected,14536,,1
5940,3933,Undirected,14537,,1
4934,3934,Undirected,14538,,3
4948,3934,Undirected,14539,,5
6562,3934,Undirected,14540,,3
6577,3934,Undirected,14541,,4
3938,3937,Undirected,14542,,1
3939,3937,Undirected,14543,,1
6307,3939,Undirected,14544,,1
4219,3943,Undirected,14545,,6
4239,3943,Undirected,14546,,3
4285,3943,Undirected,14547,,2
4572,3943,Undirected,14548,,1
4714,3943,Undirected,14549,,1
4824,3943,Undirected,14550,,1
4969,3943,Undirected,14551,,1
5050,3943,Undirected,14552,,3
5061,3943,Undirected,14553,,1
5972,3943,Undirected,14554,,1
6253,3943,Undirected,14555,,3
6378,3943,Undirected,14556,,3
6604,3943,Undirected,14557,,1
6699,3943,Undirected,14558,,2
6793,3943,Undirected,14559,,1
6794,3943,Undirected,14560,,1
6800,3943,Undirected,14561,,1
6805,3943,Undirected,14562,,1
6845,3943,Undirected,14563,,1
7086,3943,Undirected,14564,,1
7172,3943,Undirected,14565,,1
7283,3943,Undirected,14566,,1
7375,3943,Undirected,14567,,1
7472,3943,Undirected,14568,,5
7482,3943,Undirected,14569,,4
7488,3943,Undirected,14570,,2
3951,3951,Undirected,14571,,1
5809,3954,Undirected,14572,,1
6833,3954,Undirected,14573,,2
6427,3955,Undirected,14574,,1
6783,3955,Undirected,14575,,3
7041,3955,Undirected,14576,,1
7495,3955,Undirected,14577,,1
3956,3956,Undirected,14578,,2
3957,3956,Undirected,14579,,1
4081,3956,Undirected,14580,,2
4257,3956,Undirected,14581,,1
4337,3956,Undirected,14582,,1
4641,3956,Undirected,14583,,1
5444,3956,Undirected,14584,,1
6693,3956,Undirected,14585,,3
6846,3956,Undirected,14586,,1
7123,3956,Undirected,14587,,5
7124,3956,Undirected,14588,,1
7220,3956,Undirected,14589,,3
7362,3956,Undirected,14590,,5
3960,3960,Undirected,14591,,1
5190,3960,Undirected,14592,,7
5164,3961,Undirected,14593,,1
6925,3961,Undirected,14594,,3
6927,3961,Undirected,14595,,4
5140,3962,Undirected,14596,,1
5190,3962,Undirected,14597,,1
5210,3962,Undirected,14598,,1
5233,3962,Undirected,14599,,2
5242,3962,Undirected,14600,,1
5252,3962,Undirected,14601,,1
5268,3962,Undirected,14602,,1
5335,3962,Undirected,14603,,1
5339,3962,Undirected,14604,,1
5342,3962,Undirected,14605,,1
5349,3962,Undirected,14606,,1
5374,3962,Undirected,14607,,1
5406,3962,Undirected,14608,,1
5424,3962,Undirected,14609,,1
5467,3962,Undirected,14610,,1
6018,3962,Undirected,14611,,2
6901,3962,Undirected,14612,,1
6906,3962,Undirected,14613,,1
6915,3962,Undirected,14614,,2
6920,3962,Undirected,14615,,1
6925,3962,Undirected,14616,,1
6931,3962,Undirected,14617,,1
6974,3962,Undirected,14618,,1
7157,3962,Undirected,14619,,1
7364,3962,Undirected,14620,,1
7378,3962,Undirected,14621,,1
7446,3962,Undirected,14622,,2
7453,3962,Undirected,14623,,1
3965,3965,Undirected,14624,,1
6525,3966,Undirected,14625,,1
3968,3967,Undirected,14626,,1
4934,3969,Undirected,14627,,1
6448,3970,Undirected,14628,,3
7036,3970,Undirected,14629,,1
4449,3972,Undirected,14630,,1
4450,3972,Undirected,14631,,1
4451,3972,Undirected,14632,,1
5726,3972,Undirected,14633,,4
6194,3972,Undirected,14634,,2
5583,3975,Undirected,14635,,1
5634,3975,Undirected,14636,,1
3977,3976,Undirected,14637,,1
3978,3976,Undirected,14638,,1
3995,3976,Undirected,14639,,1
4156,3980,Undirected,14640,,1
7412,3981,Undirected,14641,,1
3985,3985,Undirected,14642,,1
3989,3988,Undirected,14643,,1
4732,3989,Undirected,14644,,1
5097,3989,Undirected,14645,,1
5098,3989,Undirected,14646,,1
5520,3989,Undirected,14647,,1
5847,3989,Undirected,14648,,2
5808,3990,Undirected,14649,,2
3991,3991,Undirected,14650,,1
5076,3991,Undirected,14651,,1
5231,3991,Undirected,14652,,1
3992,3992,Undirected,14653,,3
3993,3992,Undirected,14654,,1
3994,3992,Undirected,14655,,1
3996,3996,Undirected,14656,,2
4975,3997,Undirected,14657,,2
3999,3998,Undirected,14658,,1
4472,3998,Undirected,14659,,1
4674,4000,Undirected,14660,,1
4876,4000,Undirected,14661,,1
5340,4000,Undirected,14662,,1
5341,4000,Undirected,14663,,1
5586,4000,Undirected,14664,,1
5722,4000,Undirected,14665,,1
5759,4000,Undirected,14666,,2
5906,4000,Undirected,14667,,1
6852,4000,Undirected,14668,,6
6853,4000,Undirected,14669,,1
4004,4004,Undirected,14670,,2
5441,4004,Undirected,14671,,1
5809,4004,Undirected,14672,,2
6840,4004,Undirected,14673,,1
4482,4007,Undirected,14674,,1
6440,4007,Undirected,14675,,2
6890,4007,Undirected,14676,,1
6546,4009,Undirected,14677,,1
4402,4011,Undirected,14678,,2
4591,4011,Undirected,14679,,1
5750,4011,Undirected,14680,,1
4199,4014,Undirected,14681,,2
4721,4015,Undirected,14682,,2
4722,4015,Undirected,14683,,1
5819,4015,Undirected,14684,,1
5820,4015,Undirected,14685,,1
4436,4021,Undirected,14686,,1
4597,4023,Undirected,14687,,1
4024,4024,Undirected,14688,,2
4182,4024,Undirected,14689,,3
4259,4024,Undirected,14690,,6
4672,4024,Undirected,14691,,4
5539,4024,Undirected,14692,,1
6161,4024,Undirected,14693,,1
6890,4024,Undirected,14694,,1
5002,4028,Undirected,14695,,3
6753,4030,Undirected,14696,,1
4032,4032,Undirected,14697,,2
4034,4034,Undirected,14698,,2
4105,4034,Undirected,14699,,2
4035,4035,Undirected,14700,,1
4039,4039,Undirected,14701,,3
6934,4041,Undirected,14702,,2
4047,4047,Undirected,14703,,1
4048,4047,Undirected,14704,,1
4722,4047,Undirected,14705,,2
4050,4050,Undirected,14706,,2
4199,4050,Undirected,14707,,1
4051,4051,Undirected,14708,,1
4052,4051,Undirected,14709,,1
4053,4051,Undirected,14710,,1
5858,4053,Undirected,14711,,1
4564,4057,Undirected,14712,,1
6020,4057,Undirected,14713,,1
6165,4057,Undirected,14714,,2
6918,4057,Undirected,14715,,1
5938,4058,Undirected,14716,,1
5609,4059,Undirected,14717,,3
5835,4059,Undirected,14718,,1
7012,4059,Undirected,14719,,1
7144,4059,Undirected,14720,,1
7460,4059,Undirected,14721,,1
4259,4060,Undirected,14722,,1
5268,4062,Undirected,14723,,1
4709,4063,Undirected,14724,,2
4710,4063,Undirected,14725,,1
4635,4065,Undirected,14726,,1
4351,4066,Undirected,14727,,1
4070,4070,Undirected,14728,,1
6477,4072,Undirected,14729,,2
4074,4073,Undirected,14730,,1
4075,4075,Undirected,14731,,1
5958,4075,Undirected,14732,,2
6700,4075,Undirected,14733,,1
4076,4076,Undirected,14734,,3
4732,4076,Undirected,14735,,1
4343,4077,Undirected,14736,,1
4528,4077,Undirected,14737,,1
4886,4077,Undirected,14738,,1
5072,4077,Undirected,14739,,2
5211,4077,Undirected,14740,,4
5304,4077,Undirected,14741,,1
5339,4077,Undirected,14742,,2
5441,4077,Undirected,14743,,4
6890,4077,Undirected,14744,,2
6146,4078,Undirected,14745,,2
5657,4079,Undirected,14746,,2
4080,4080,Undirected,14747,,1
5908,4080,Undirected,14748,,4
5909,4080,Undirected,14749,,1
6854,4080,Undirected,14750,,3
4082,4082,Undirected,14751,,1
4083,4082,Undirected,14752,,1
6478,4082,Undirected,14753,,1
4460,4087,Undirected,14754,,2
4090,4090,Undirected,14755,,2
6461,4090,Undirected,14756,,2
7289,4090,Undirected,14757,,1
4242,4093,Undirected,14758,,2
4671,4094,Undirected,14759,,2
5556,4094,Undirected,14760,,1
6089,4097,Undirected,14761,,2
4477,4098,Undirected,14762,,5
4478,4098,Undirected,14763,,1
4479,4098,Undirected,14764,,1
4565,4098,Undirected,14765,,2
4566,4098,Undirected,14766,,1
4596,4098,Undirected,14767,,2
4597,4098,Undirected,14768,,1
4611,4098,Undirected,14769,,4
4612,4098,Undirected,14770,,1
4916,4098,Undirected,14771,,9
4941,4098,Undirected,14772,,4
4942,4098,Undirected,14773,,1
4101,4101,Undirected,14774,,1
5552,4102,Undirected,14775,,4
5553,4102,Undirected,14776,,1
4471,4103,Undirected,14777,,2
4586,4103,Undirected,14778,,1
4104,4104,Undirected,14779,,1
4841,4104,Undirected,14780,,1
4315,4110,Undirected,14781,,3
4604,4110,Undirected,14782,,5
4111,4111,Undirected,14783,,1
4709,4111,Undirected,14784,,1
6378,4111,Undirected,14785,,2
6807,4111,Undirected,14786,,1
6853,4111,Undirected,14787,,3
4114,4114,Undirected,14788,,1
4308,4115,Undirected,14789,,2
4653,4115,Undirected,14790,,6
4682,4115,Undirected,14791,,2
4832,4115,Undirected,14792,,3
4841,4115,Undirected,14793,,1
4118,4118,Undirected,14794,,1
4119,4118,Undirected,14795,,1
4595,4122,Undirected,14796,,1
4654,4122,Undirected,14797,,1
5050,4122,Undirected,14798,,1
4524,4124,Undirected,14799,,1
4540,4124,Undirected,14800,,2
5115,4124,Undirected,14801,,2
4866,4125,Undirected,14802,,2
4867,4125,Undirected,14803,,1
5334,4125,Undirected,14804,,3
5570,4125,Undirected,14805,,3
5571,4125,Undirected,14806,,1
6720,4125,Undirected,14807,,2
4126,4126,Undirected,14808,,3
4127,4126,Undirected,14809,,1
4128,4128,Undirected,14810,,1
4591,4128,Undirected,14811,,1
5021,4128,Undirected,14812,,1
5151,4128,Undirected,14813,,1
5152,4128,Undirected,14814,,1
4591,4131,Undirected,14815,,2
4150,4133,Undirected,14816,,1
5474,4133,Undirected,14817,,1
6817,4133,Undirected,14818,,2
4214,4134,Undirected,14819,,2
4434,4134,Undirected,14820,,1
4593,4134,Undirected,14821,,2
4908,4136,Undirected,14822,,1
5233,4136,Undirected,14823,,1
4139,4139,Undirected,14824,,3
4524,4139,Undirected,14825,,6
4642,4139,Undirected,14826,,5
4879,4139,Undirected,14827,,1
5191,4139,Undirected,14828,,8
5344,4139,Undirected,14829,,4
4141,4141,Undirected,14830,,4
4847,4141,Undirected,14831,,1
4885,4141,Undirected,14832,,1
5021,4141,Undirected,14833,,1
6290,4141,Undirected,14834,,3
6701,4141,Undirected,14835,,5
6702,4141,Undirected,14836,,1
4143,4143,Undirected,14837,,2
4144,4143,Undirected,14838,,1
6822,4144,Undirected,14839,,4
7064,4144,Undirected,14840,,2
4576,4145,Undirected,14841,,1
5122,4145,Undirected,14842,,3
5133,4145,Undirected,14843,,2
5267,4145,Undirected,14844,,2
5268,4145,Undirected,14845,,1
5302,4145,Undirected,14846,,3
6817,4145,Undirected,14847,,2
6825,4145,Undirected,14848,,5
6871,4145,Undirected,14849,,1
6931,4145,Undirected,14850,,2
7114,4145,Undirected,14851,,1
7115,4145,Undirected,14852,,1
7255,4145,Undirected,14853,,4
7290,4145,Undirected,14854,,4
7293,4145,Undirected,14855,,2
7302,4145,Undirected,14856,,1
7200,4148,Undirected,14857,,1
5496,4149,Undirected,14858,,1
6165,4149,Undirected,14859,,3
6924,4149,Undirected,14860,,1
5330,4153,Undirected,14861,,1
5545,4153,Undirected,14862,,1
6551,4153,Undirected,14863,,1
5304,4157,Undirected,14864,,1
4158,4158,Undirected,14865,,1
4331,4158,Undirected,14866,,1
5750,4159,Undirected,14867,,1
5786,4159,Undirected,14868,,1
4162,4162,Undirected,14869,,1
4841,4162,Undirected,14870,,1
6725,4162,Undirected,14871,,1
4164,4164,Undirected,14872,,1
5277,4164,Undirected,14873,,1
7310,4164,Undirected,14874,,1
4170,4170,Undirected,14875,,1
4178,4170,Undirected,14876,,1
5577,4175,Undirected,14877,,4
5578,4175,Undirected,14878,,1
5273,4176,Undirected,14879,,1
5474,4176,Undirected,14880,,1
6301,4176,Undirected,14881,,1
6955,4176,Undirected,14882,,2
7007,4176,Undirected,14883,,1
7030,4176,Undirected,14884,,6
7031,4176,Undirected,14885,,1
4826,4179,Undirected,14886,,3
4671,4183,Undirected,14887,,1
5247,4183,Undirected,14888,,1
5248,4183,Undirected,14889,,1
6267,4183,Undirected,14890,,2
6934,4183,Undirected,14891,,3
4185,4185,Undirected,14892,,1
4685,4186,Undirected,14893,,3
5157,4186,Undirected,14894,,1
5288,4186,Undirected,14895,,6
5545,4186,Undirected,14896,,4
6277,4186,Undirected,14897,,1
6562,4186,Undirected,14898,,1
6592,4186,Undirected,14899,,2
6799,4186,Undirected,14900,,1
6842,4186,Undirected,14901,,1
6846,4186,Undirected,14902,,1
7037,4186,Undirected,14903,,1
7078,4186,Undirected,14904,,3
5470,4187,Undirected,14905,,1
6877,4187,Undirected,14906,,1
4188,4188,Undirected,14907,,1
4976,4188,Undirected,14908,,6
4977,4188,Undirected,14909,,2
5010,4188,Undirected,14910,,2
5011,4188,Undirected,14911,,1
5614,4188,Undirected,14912,,1
6020,4188,Undirected,14913,,1
6410,4188,Undirected,14914,,3
6601,4188,Undirected,14915,,2
6619,4188,Undirected,14916,,4
6851,4188,Undirected,14917,,1
6963,4188,Undirected,14918,,2
7289,4188,Undirected,14919,,5
7473,4189,Undirected,14920,,1
4437,4193,Undirected,14921,,2
4337,4195,Undirected,14922,,1
4338,4195,Undirected,14923,,1
4200,4200,Undirected,14924,,1
4226,4201,Undirected,14925,,1
4281,4201,Undirected,14926,,2
4332,4201,Undirected,14927,,2
4204,4204,Undirected,14928,,5
4528,4204,Undirected,14929,,4
4582,4204,Undirected,14930,,1
4620,4204,Undirected,14931,,1
4646,4204,Undirected,14932,,1
5131,4204,Undirected,14933,,1
5198,4204,Undirected,14934,,2
5579,4204,Undirected,14935,,1
5763,4204,Undirected,14936,,1
6369,4204,Undirected,14937,,3
6614,4204,Undirected,14938,,1
6620,4204,Undirected,14939,,5
6734,4204,Undirected,14940,,1
6758,4204,Undirected,14941,,3
4242,4208,Undirected,14942,,1
5239,4208,Undirected,14943,,2
5265,4208,Undirected,14944,,5
5266,4208,Undirected,14945,,1
4530,4215,Undirected,14946,,1
4539,4215,Undirected,14947,,1
4853,4215,Undirected,14948,,5
4971,4215,Undirected,14949,,2
4999,4215,Undirected,14950,,2
5048,4215,Undirected,14951,,1
5050,4215,Undirected,14952,,1
6931,4215,Undirected,14953,,1
6950,4215,Undirected,14954,,2
7470,4222,Undirected,14955,,4
4949,4223,Undirected,14956,,1
4224,4224,Undirected,14957,,6
4350,4229,Undirected,14958,,2
4351,4229,Undirected,14959,,1
4669,4229,Undirected,14960,,2
4844,4229,Undirected,14961,,1
5409,4229,Undirected,14962,,1
5626,4229,Undirected,14963,,4
6783,4229,Undirected,14964,,2
7199,4229,Undirected,14965,,1
7207,4229,Undirected,14966,,4
5217,4230,Undirected,14967,,2
5279,4230,Undirected,14968,,2
5327,4230,Undirected,14969,,8
5358,4230,Undirected,14970,,1
5385,4230,Undirected,14971,,2
5401,4230,Undirected,14972,,2
5402,4230,Undirected,14973,,1
6861,4230,Undirected,14974,,1
7018,4231,Undirected,14975,,2
7278,4231,Undirected,14976,,1
6946,4232,Undirected,14977,,4
5930,4233,Undirected,14978,,1
5055,4236,Undirected,14979,,1
6436,4236,Undirected,14980,,1
6678,4236,Undirected,14981,,1
4561,4238,Undirected,14982,,2
4856,4239,Undirected,14983,,3
7044,4239,Undirected,14984,,2
7073,4239,Undirected,14985,,5
6175,4240,Undirected,14986,,1
6558,4240,Undirected,14987,,1
4350,4242,Undirected,14988,,1
4402,4242,Undirected,14989,,1
6621,4245,Undirected,14990,,2
6755,4245,Undirected,14991,,1
4246,4246,Undirected,14992,,3
5749,4246,Undirected,14993,,1
6018,4246,Undirected,14994,,1
6954,4246,Undirected,14995,,1
4249,4249,Undirected,14996,,2
6107,4249,Undirected,14997,,1
4252,4252,Undirected,14998,,4
4435,4252,Undirected,14999,,1
4853,4258,Undirected,15000,,2
5009,4258,Undirected,15001,,7
5010,4258,Undirected,15002,,1
4593,4260,Undirected,15003,,3
4262,4262,Undirected,15004,,1
4321,4264,Undirected,15005,,1
5479,4270,Undirected,15006,,1
4924,4272,Undirected,15007,,1
6519,4272,Undirected,15008,,1
6181,4278,Undirected,15009,,1
6281,4278,Undirected,15010,,1
6654,4278,Undirected,15011,,2
6817,4278,Undirected,15012,,2
4279,4279,Undirected,15013,,1
4283,4283,Undirected,15014,,1
5825,4284,Undirected,15015,,1
4285,4285,Undirected,15016,,4
4286,4286,Undirected,15017,,1
5484,4289,Undirected,15018,,1
4294,4294,Undirected,15019,,1
6803,4294,Undirected,15020,,1
7064,4295,Undirected,15021,,2
7065,4295,Undirected,15022,,2
7066,4295,Undirected,15023,,1
7178,4295,Undirected,15024,,3
7265,4295,Undirected,15025,,8
7266,4295,Undirected,15026,,1
7267,4295,Undirected,15027,,1
7268,4295,Undirected,15028,,1
7269,4295,Undirected,15029,,1
7485,4295,Undirected,15030,,3
4296,4296,Undirected,15031,,1
5771,4300,Undirected,15032,,1
5115,4302,Undirected,15033,,1
5358,4303,Undirected,15034,,1
7137,4303,Undirected,15035,,1
7399,4303,Undirected,15036,,1
7400,4303,Undirected,15037,,1
7401,4303,Undirected,15038,,2
7405,4303,Undirected,15039,,4
7410,4303,Undirected,15040,,2
7411,4303,Undirected,15041,,2
7412,4303,Undirected,15042,,1
7413,4303,Undirected,15043,,1
7435,4303,Undirected,15044,,2
4847,4305,Undirected,15045,,1
5021,4305,Undirected,15046,,4
5039,4305,Undirected,15047,,2
5164,4305,Undirected,15048,,4
5349,4305,Undirected,15049,,1
6023,4305,Undirected,15050,,5
6915,4305,Undirected,15051,,1
6948,4305,Undirected,15052,,1
4306,4306,Undirected,15053,,1
4327,4306,Undirected,15054,,1
4308,4308,Undirected,15055,,1
4580,4314,Undirected,15056,,2
4330,4318,Undirected,15057,,2
4411,4318,Undirected,15058,,2
4661,4318,Undirected,15059,,2
4662,4318,Undirected,15060,,1
4918,4318,Undirected,15061,,1
4919,4318,Undirected,15062,,1
5518,4318,Undirected,15063,,1
6871,4318,Undirected,15064,,3
6884,4318,Undirected,15065,,3
7141,4319,Undirected,15066,,1
4323,4322,Undirected,15067,,1
4733,4323,Undirected,15068,,1
4324,4324,Undirected,15069,,6
4325,4324,Undirected,15070,,1
4884,4325,Undirected,15071,,1
7437,4327,Undirected,15072,,2
7441,4328,Undirected,15073,,1
5677,4331,Undirected,15074,,3
5678,4331,Undirected,15075,,1
6598,4331,Undirected,15076,,2
6890,4331,Undirected,15077,,2
6931,4331,Undirected,15078,,5
6954,4331,Undirected,15079,,1
5959,4332,Undirected,15080,,2
4333,4333,Undirected,15081,,2
5954,4333,Undirected,15082,,3
6061,4334,Undirected,15083,,1
4823,4335,Undirected,15084,,1
4448,4336,Undirected,15085,,1
5668,4338,Undirected,15086,,1
6233,4339,Undirected,15087,,2
5932,4345,Undirected,15088,,8
4517,4348,Undirected,15089,,1
4518,4348,Undirected,15090,,1
4519,4348,Undirected,15091,,1
4520,4348,Undirected,15092,,1
5339,4348,Undirected,15093,,3
5507,4348,Undirected,15094,,1
5816,4348,Undirected,15095,,1
5817,4348,Undirected,15096,,1
5849,4348,Undirected,15097,,3
5994,4348,Undirected,15098,,4
5995,4348,Undirected,15099,,1
6119,4348,Undirected,15100,,1
6273,4348,Undirected,15101,,2
6605,4348,Undirected,15102,,4
6620,4348,Undirected,15103,,5
6628,4348,Undirected,15104,,8
6629,4348,Undirected,15105,,1
6653,4348,Undirected,15106,,1
6813,4348,Undirected,15107,,1
6822,4348,Undirected,15108,,2
6861,4348,Undirected,15109,,9
7061,4348,Undirected,15110,,3
7062,4348,Undirected,15111,,1
7063,4348,Undirected,15112,,1
7064,4348,Undirected,15113,,1
7096,4348,Undirected,15114,,3
7380,4348,Undirected,15115,,8
4349,4349,Undirected,15116,,1
4599,4354,Undirected,15117,,4
4633,4354,Undirected,15118,,2
7186,4355,Undirected,15119,,1
4357,4357,Undirected,15120,,1
7312,4362,Undirected,15121,,1
4377,4377,Undirected,15122,,1
4381,4381,Undirected,15123,,1
4383,4382,Undirected,15124,,1
4384,4382,Undirected,15125,,1
4904,4382,Undirected,15126,,3
7273,4382,Undirected,15127,,1
4898,4385,Undirected,15128,,2
6079,4385,Undirected,15129,,1
5114,4388,Undirected,15130,,1
5918,4388,Undirected,15131,,1
6816,4388,Undirected,15132,,1
4390,4390,Undirected,15133,,1
6703,4390,Undirected,15134,,6
4394,4394,Undirected,15135,,1
6997,4397,Undirected,15136,,1
6097,4403,Undirected,15137,,1
6816,4403,Undirected,15138,,1
6818,4403,Undirected,15139,,3
7464,4404,Undirected,15140,,2
4772,4406,Undirected,15141,,1
4407,4407,Undirected,15142,,1
4843,4410,Undirected,15143,,1
4615,4414,Undirected,15144,,1
4421,4421,Undirected,15145,,1
4422,4421,Undirected,15146,,1
5788,4421,Undirected,15147,,1
5809,4421,Undirected,15148,,2
6871,4421,Undirected,15149,,1
5377,4422,Undirected,15150,,1
5378,4422,Undirected,15151,,1
4425,4424,Undirected,15152,,1
4561,4427,Undirected,15153,,1
5539,4427,Undirected,15154,,11
6800,4427,Undirected,15155,,1
4429,4429,Undirected,15156,,3
5378,4434,Undirected,15157,,1
6294,4434,Undirected,15158,,6
6394,4434,Undirected,15159,,1
6585,4434,Undirected,15160,,6
6817,4434,Undirected,15161,,1
7042,4434,Undirected,15162,,1
7075,4434,Undirected,15163,,2
7502,4434,Undirected,15164,,1
6398,4436,Undirected,15165,,3
4531,4437,Undirected,15166,,4
5710,4437,Undirected,15167,,1
5711,4437,Undirected,15168,,1
5738,4437,Undirected,15169,,1
5875,4437,Undirected,15170,,1
6310,4437,Undirected,15171,,3
6875,4437,Undirected,15172,,1
6876,4437,Undirected,15173,,1
7374,4437,Undirected,15174,,1
5022,4438,Undirected,15175,,2
7378,4441,Undirected,15176,,2
4442,4442,Undirected,15177,,1
6916,4443,Undirected,15178,,4
4445,4445,Undirected,15179,,1
4850,4445,Undirected,15180,,2
4851,4445,Undirected,15181,,1
4987,4445,Undirected,15182,,1
4467,4446,Undirected,15183,,3
4660,4446,Undirected,15184,,2
4447,4447,Undirected,15185,,3
6499,4447,Undirected,15186,,3
6679,4447,Undirected,15187,,1
7359,4447,Undirected,15188,,2
7495,4449,Undirected,15189,,1
4672,4451,Undirected,15190,,3
4673,4451,Undirected,15191,,1
6020,4451,Undirected,15192,,1
6355,4451,Undirected,15193,,1
6534,4451,Undirected,15194,,3
6676,4451,Undirected,15195,,1
6677,4451,Undirected,15196,,1
7480,4451,Undirected,15197,,1
7502,4451,Undirected,15198,,1
6890,4454,Undirected,15199,,1
4457,4457,Undirected,15200,,1
6871,4457,Undirected,15201,,1
